ESN,Cycles_Since_New,Sensed_Altitude_mean,Sensed_Altitude_max,Sensed_Altitude_std,Sensed_Mach_mean,Sensed_Mach_max,Sensed_Mach_std,Sensed_Pamb_mean,Sensed_Pamb_max,Sensed_Pamb_std,Sensed_Pt2_mean,Sensed_Pt2_max,Sensed_Pt2_std,Sensed_TAT_mean,Sensed_TAT_max,Sensed_TAT_std,Sensed_WFuel_mean,Sensed_WFuel_max,Sensed_WFuel_std,Sensed_VAFN_mean,Sensed_VAFN_max,Sensed_VAFN_std,Sensed_VBV_mean,Sensed_VBV_max,Sensed_VBV_std,Sensed_Fan_Speed_mean,Sensed_Fan_Speed_max,Sensed_Fan_Speed_std,Sensed_Core_Speed_mean,Sensed_Core_Speed_max,Sensed_Core_Speed_std,Sensed_T25_mean,Sensed_T25_max,Sensed_T25_std,Sensed_T3_mean,Sensed_T3_max,Sensed_T3_std,Sensed_Ps3_mean,Sensed_Ps3_max,Sensed_Ps3_std,Sensed_T45_mean,Sensed_T45_max,Sensed_T45_std,Sensed_P25_mean,Sensed_P25_max,Sensed_P25_std,Sensed_T5_mean,Sensed_T5_max,Sensed_T5_std,Cycles_to_HPT_SV,Cycles_to_HPC_SV,Cycles_to_WW
101,8360,13638.178658744486,22999.321515887343,11063.767237075735,0.45044396936932246,0.6317309930072984,0.21782907947704422,9.378329406805332,14.33818194005902,4.117150792189099,10.616132542178836,14.804340036249576,3.4594685917565267,466.93511573122436,489.0457908433359,19.095136481544767,0.7411750419547622,1.187609560471334,0.35644620382078746,5009.674861467208,6278.653836683904,782.557538568844,0.010614327208313071,0.0340211504558918,0.014969620466210067,1669.590911427976,1806.3490559819393,126.95607215211145,19434.852454099197,20297.89916722636,751.1642732826197,644.9689687265226,685.5970374976797,35.07070031533836,1388.1793986968157,1500.592665801569,97.2418234469109,313.06176696030445,479.824597807392,134.73281213187914,1873.645354976093,2044.0326200525285,146.1166816515182,28.977546664732294,42.26269454246797,10.790301114868656,1216.0817611469831,1327.496721881006,94.22807658593135,3090,150,480
101,8370,13677.892944458772,24001.321515887343,11905.746313680393,0.4765259582233901,0.6781619384037217,0.24748760509026196,9.455967781059277,14.511625132525124,4.423953383993324,10.840447251403132,14.929049481843675,3.6157674385196157,508.72035771452164,529.5162756007313,15.004763310744682,0.8398780513295467,1.2230110322317915,0.33567960669873115,5042.034765102093,6257.294017148922,775.2528903127031,0.0009057831657229143,0.0028785708369451,0.001206070320388332,1806.0714401044206,1865.331104404644,56.845441610389535,20493.007211894143,20969.532011145977,450.33109239510475,713.8939603483012,738.6933816358155,19.700748386272924,1528.8846123183098,1592.5656040629829,60.189639606054484,333.5829074445586,474.8076331924353,123.56237581862688,2076.206446582454,2166.2861972544347,91.48519352243603,30.77836670870232,42.16344568057932,10.021236698629544,1337.403585331616,1421.6048633202502,79.45842977560223,3080,140,470
101,8380,18374.196515887343,30999.321515887343,14645.503829186428,0.5063530911775193,0.7082129909740648,0.2432365659631946,8.221060200765907,14.455453189510536,4.914651290780407,9.446012873710515,14.885175868602268,4.37257476237627,465.59138398209285,499.4560921622486,27.90213540701535,0.6882922790543768,1.1125313314145298,0.3376611942852785,4979.971092607988,6317.293044007978,759.6675740498231,0.0018858077976830127,0.0095666541543924,0.0036555043852678107,1724.1867377495237,1766.7570006449296,62.122685429466344,19577.04839413496,20259.586326428067,640.0375382597307,653.9646300882727,691.685789591427,32.68719443918772,1407.8732761284944,1495.347267315508,81.96220278019653,287.0868533528573,454.8050818598523,133.34956049286384,1914.7467671787467,2021.265240544882,105.6957158398659,26.57903546789267,40.7698001600762,11.385336493820324,1223.4595391296455,1330.7347889343744,93.8727268099521,3070,130,460
101,8390,13149.035801601629,21998.321515887343,10553.77634963406,0.4637819668228758,0.6471029712902269,0.23367177038437797,9.503820648429627,14.18050631054438,3.9724998745099787,10.87412195320003,14.556841111543966,3.1806204129783224,492.7953702465484,521.03823563666,25.26088364785016,0.8112396817112254,1.2155647761479371,0.3474763300325696,5021.106343574763,6246.146779551957,778.3753106924377,0.0035786116765575146,0.0089737986925261,0.004490525948948196,1750.8929488452402,1863.232171654587,114.13642374638142,20081.927367398475,20939.91377927891,786.7167261902761,686.8037714518283,730.4850669391291,40.09086025259965,1473.819010880783,1588.6583280944133,105.12495420391872,328.5977034109953,470.2253007065315,122.23266427757994,1995.609956379413,2172.1949899171473,161.62569062585249,30.38876597632316,41.58087345829614,9.706852766024829,1290.258980825736,1425.736957372093,115.70945034450283,3060,120,450
101,8400,17744.696515887343,29004.321515887343,13564.140696678343,0.5057782099665961,0.7174109413372239,0.24408284279058057,8.289685915075403,14.2519530801682,4.635936907487667,9.566097138767235,14.682655803729874,4.010800080611753,484.45937339885097,517.0174452773465,28.050121403904,0.7524566947317909,1.2008177106228086,0.3444364375837549,4994.584179931443,6254.570281150843,721.6447709188786,0.0,0.0,0.0,1796.1054756501826,1844.566222229061,48.477027673798304,20090.52252225147,20823.521579958327,616.9895149786231,685.824145111773,723.2307477414274,32.233702916697524,1475.9796111035448,1572.5934286130712,81.14444879724421,302.5768083314432,468.91538421621834,128.30109574053358,2014.1671047940033,2146.5881460154224,110.07180656562687,27.76109438375981,41.61720954927855,10.747714173129207,1282.705999716052,1409.5082156046394,100.87147113804124,3050,110,440
101,8410,17594.446515887343,29008.321515887343,13786.07581622538,0.5145352182062229,0.738263983939763,0.2518715815072683,8.367763212850692,14.393861146731378,4.744811086995331,9.704133077680188,14.780041347097953,4.095245436958462,468.1986727018484,487.8631411044251,15.82421733564328,0.7074444168881192,1.088055130652594,0.29705338130345366,4989.709625023784,6323.3194143941955,762.0192091507698,0.00031058422269765,0.0024846737815812,0.0008784648399962446,1739.8900853067753,1778.5915840170142,32.24332948645981,19673.41581635272,20081.301297603204,313.71020984460216,659.2215183437133,675.0346229494323,12.388823580299341,1419.5293926774395,1471.4882655240574,39.75229195816438,296.3897155676209,449.03011497976325,120.88099352677489,1928.0387587963858,1993.6208289930491,49.81810965695869,27.45186803460507,40.27757028983724,10.270927442151416,1228.2221668300963,1313.402159602868,62.53623153720412,3040,100,430
101,8420,14817.464373030201,28023.321515887343,13671.866154364485,0.4783439701373709,0.7044959857212266,0.24496153716910257,9.261200992709334,14.727346221195166,4.892820314643519,10.54958574991548,15.187553632615456,4.255012362795062,501.147496715514,526.2014401588478,23.13905491696259,0.833627608566145,1.2486929955059654,0.37350156919776206,5045.379296418193,6261.074646536742,756.7004267123116,0.004548344835676286,0.031838413849734,0.012033789312164393,1812.1525368183304,1865.9365128745903,85.8990055848529,20390.06809731882,20974.05347775304,611.1260882768464,705.8316172653302,734.3766617420193,30.181994399327554,1516.23591994544,1593.350237444592,80.48964432395626,330.0866236840006,483.2336602512051,138.89652070149128,2067.5612289312967,2175.5061189771372,114.87608035592187,30.254111190109803,42.94630779277258,11.633021496127153,1326.835434186342,1426.7928713196595,93.28525511947085,3030,90,420
101,8430,15406.178658744486,28004.321515887343,13560.764917321481,0.4889549656854829,0.7313339903103074,0.25649866414476524,9.041520672267849,14.429830899714403,4.755622068972159,10.36534456062547,14.858077336398631,4.053349982163843,505.98516723730245,535.4839280230709,26.406527968785664,0.8448742310511032,1.2703456567676452,0.37347585869207317,5041.843924184769,6230.056777817784,744.8804976849509,0.0,0.0,0.0,1840.0238254076432,1891.4729731800423,55.45913283157746,20550.325914510115,21184.925515469826,619.0757388541269,716.4423306605213,750.1239307323358,31.79069165316253,1537.951673232939,1622.8590462292077,82.70106890551308,330.3414320539923,483.1699509562426,134.8729744745137,2100.1547281768517,2223.065367302112,117.37276636327884,30.223642549672896,42.71438325103827,11.15585350167446,1342.8924208001597,1456.7268359095397,104.33619776281536,3020,80,410
101,8440,13202.178658744486,21994.321515887343,10703.00338578805,0.47126096499856496,0.6525839760051927,0.23512394143508797,9.496989878400715,14.42884542702994,4.037905162581385,10.907898076376105,14.823858797189647,3.232835731771049,487.58117723254406,501.6622385499152,10.64617518076012,0.81199733766479,1.225960044411402,0.3443946378399714,4997.953161576895,6224.340160309936,770.2627760292008,0.004076471905143386,0.0098185102306716,0.005087812378919891,1747.6241014782056,1839.4303155138143,100.6265741861907,19994.674981971442,20585.540641745003,535.2417573620896,680.4825052622267,704.9235209227651,22.174851294773255,1461.7046320993868,1540.1345013141615,71.0692632207167,332.23092261312877,484.5648123021873,127.45712398555014,1979.3548409136788,2104.509891635295,114.94904615109529,30.65919714057511,42.6561373028853,10.02448993899852,1275.9015750144838,1369.7269213473269,78.10823102287577,3010,70,400
101,8450,11838.464373030201,20002.321515887343,9901.938201324887,0.4429109693854668,0.6267539455639085,0.22294775467357703,9.914038541528823,14.418990700185274,3.8733637441413364,11.232215149115152,14.773447513682925,3.083321479498476,518.0245005523464,538.2091763105661,17.41629327831598,0.8873975554886329,1.2715254035909662,0.33110205250705865,5086.2809606902665,6231.084482311347,742.1699572299364,0.0011914236131667143,0.004826341634822,0.0020697299823645337,1822.018340463132,1899.917261722845,89.10735363634012,20683.200816087872,21278.827170076376,556.4622041277081,725.952319698293,754.0772371128388,26.295522835051774,1555.2308513379492,1636.123625575773,75.59261450887158,346.8444612631888,480.1912517867116,115.15262558244261,2115.598812030389,2244.3163669750343,120.85742965113357,31.914240404253956,42.44155838569358,9.113142873298756,1369.8141986357696,1474.1546414940915,90.18413145166706,3000,60,390
101,8460,21200.696515887343,29008.321515887343,12289.387325627169,0.5562569626690707,0.7196159555660447,0.24569477494464254,7.120689556995461,13.79567922726021,4.164712599267005,8.51515013642719,14.219841040178482,3.4786896977205406,459.78668479489886,477.0444750508144,13.049852187628252,0.6231440035772384,1.060792254404811,0.273928903331917,4862.9404436726845,6303.971894986292,760.5125334991315,0.001158640170117575,0.0061521279032156,0.002293616906688889,1728.886755655609,1803.128129328132,50.747564750511465,19492.149387349986,19940.233352454572,356.9502851741089,649.348144183457,677.3774247680539,15.126394130765803,1396.4865092889695,1455.3537832371555,45.7714660016544,262.5179751608033,440.7246787586443,110.66637101673274,1900.586807751189,1980.017274286956,63.08497233906619,24.4444470559028,39.32692898464388,9.134415999556184,1203.7876254004175,1289.3895517565957,59.0802169905492,2990,50,380
101,8470,13352.321515887345,22998.321515887343,11368.181971332677,0.45439497074949353,0.6437639786945543,0.22037462250227807,9.517346255319643,14.478611797595498,4.262822465060908,10.789790158962811,14.95222416423745,3.6100997977401788,490.05606275008273,510.9022824390632,17.360229616927487,0.8260538604256606,1.2795966329619108,0.3913096651859788,5023.8678299955045,6192.362151218296,730.738540220796,0.003073309020451386,0.0081585775755624,0.003907326931073149,1758.5789621076858,1875.081513202761,120.13785549592482,20066.368713251442,20824.774134198942,693.6395007880537,684.9599911399986,720.83399014062,32.36286294462757,1472.2127835564793,1573.1594487512505,92.05093221911919,333.2110905186808,496.8599370149633,142.31120981385624,1999.6368949770326,2154.962769953392,142.39613476561914,30.580345000016614,43.64507059595765,11.370171771199786,1290.908973879228,1401.5766855778502,93.53065220579371,2980,40,370
101,8480,18686.696515887343,31005.321515887343,14462.21131024377,0.5060932102696857,0.7269239618526658,0.2425829434265343,8.101059809895347,14.196766609838075,4.803395860069767,9.315019801905446,14.638187399532308,4.271473811223724,474.4793070782555,506.1170685787879,24.8597383494135,0.7177477070463518,1.15904325609453,0.34868223852947605,4994.383494800931,6270.748799879549,719.6256223707165,9.33829501227625e-05,0.0007470636009821,0.000264126869116042,1771.9477730194292,1808.8605958640885,44.66630346889522,19862.888994024368,20530.37045840859,560.1548113519877,671.4979591309955,706.357450574059,27.645103710821694,1446.194668035241,1532.8711544502337,72.47666488244629,292.47474683201995,461.4484205421433,134.51504693717163,1975.837563089753,2089.074082298139,93.19108230409903,26.900813541452873,41.11225731842848,11.399430479632837,1257.8992010317666,1367.891304276633,88.2357456712662,2970,30,360
101,8490,14175.178658744486,25008.321515887343,12168.504844181027,0.4758869602428636,0.6853439404712877,0.2502141083078614,9.299673216557581,14.381542738175549,4.453535007454115,10.646122089037025,14.729403846524212,3.6740956881230185,511.0042046421081,535.9463859554226,22.01691276211586,0.8590212238210401,1.270628811110619,0.358410492704712,5047.2045883921655,6231.689297224043,767.3310763546889,0.0022905179834001284,0.0116182974057959,0.004430098790325297,1832.422581956725,1899.362900704033,89.42147958416167,20603.156460556977,21252.214961996073,623.7391276870268,720.4447727119223,752.1360864498849,30.660674000996792,1545.2443224275412,1632.7098844560708,83.89613162412479,335.154758682948,480.1117074056597,127.53034369470411,2108.514250601385,2240.2260426669745,127.19771389536282,30.740539812998264,42.422058420281004,10.388872590573431,1354.795815612888,1467.0751554376182,100.43275204205108,2960,20,350
101,8500,14383.750087315915,24996.321515887343,12041.519143601205,0.4810169521403785,0.6888089372860154,0.24983801847839257,9.21221422709739,14.297777559995897,4.385412880144164,10.57731877695652,14.733783420444444,3.592611024620567,473.469895251164,492.4414980887538,11.773236877718185,0.7564704918271193,1.0708072276426894,0.2731828234941592,5049.259391463502,6334.95443231351,797.3160070103305,0.0022398544229918,0.0079344875037106,0.003825672838475114,1725.6312075180701,1797.852047768615,53.67561144307862,19720.634484587885,20075.11558374072,329.6919062568598,662.1273212594522,680.3833796259306,14.016603396050373,1425.525474707361,1471.1846829587198,42.7464880909802,317.3680902166535,445.446649810441,110.05485008293415,1930.6979585668491,1985.1448162761071,62.12872300234239,29.464574654999968,40.07496795768083,9.140372817129233,1239.698439534031,1302.4802560650685,59.241157462694616,2950,10,340
101,8510,17609.196515887343,29006.321515887343,13638.19428179028,0.5038724557580313,0.7067639424549302,0.23856912686996007,8.341908430562452,14.251460343825968,4.671498074575931,9.615708135982137,14.71080229976657,4.0908418078492845,495.91835000450175,543.1695185332762,38.38746985623466,0.7670714309187662,1.2735910767048877,0.38508622793347486,4970.632807618993,6234.645518847614,717.9132279998973,0.0003110459747035375,0.0024883677976283,0.0008797708718946027,1803.6428799380662,1910.140440838394,90.46837886753077,20275.930893918605,21393.24960675552,897.7672175358194,700.4140230408656,763.0492687066928,50.18752518269394,1502.409036016873,1652.562436129542,119.92638257369168,301.6047236071052,477.2312058670568,135.84989967113435,2053.6676550892817,2267.97505103164,168.6516548329638,27.795955644993185,42.327058174798,11.375687440732069,1315.0205361058347,1486.5947049160052,135.4575348237643,2940,0,330
101,8520,12540.607230173058,21998.321515887343,11254.969150176668,0.44530496120491664,0.6499379470096788,0.25049833592169174,9.801079391064897,14.576666329699917,4.314901532078468,11.078997473442323,14.988291050340726,3.403636831054234,509.93168291416407,527.6533618529219,15.018585623964213,0.8624821518424775,1.2826807492908454,0.3554138797765742,5115.381448876608,6211.911318479966,805.054903652228,0.0016219111732152,0.0047142371892588,0.0022117570253608982,1812.3836046638655,1901.117729233248,84.04995473491935,20510.72464838053,21127.61613097892,543.045705535535,710.9650552322294,738.4776113893192,23.21277199614064,1514.886015194452,1596.6921832428657,71.89420722221698,346.325556605784,497.3917926545165,128.49982236612925,2047.5081352989769,2176.808691701597,115.64595628448795,31.044478292134524,42.70542958370458,9.82820389699616,1315.8091232480858,1413.4591268277125,88.37033548051372,2930,7400,320
101,8530,14078.035801601629,25009.321515887343,12307.87427779855,0.46917296639549344,0.6859739615665635,0.2425613575041777,9.349264864801276,14.54414573111252,4.522574575064315,10.646534680529118,14.98379326797116,3.780450726775922,520.384864697888,551.8819291854347,27.053583237338106,0.8513390761505549,1.2647919312652516,0.3523091508846771,5070.39039519357,6251.784369217562,748.860268865926,0.0013924280481244858,0.0097469963368714,0.0036840183338884666,1849.0021159778466,1909.7768781254897,69.54928744394884,20764.972049214663,21495.95800935359,645.6872203743362,728.7301324657348,767.3838979687013,33.27250964400566,1550.2544198235114,1647.8678717643668,85.95962318513985,334.90670952347574,480.8798759981742,125.61082026015467,2102.998223040294,2244.9606277555936,126.32610656140801,30.08388037088785,41.78510733030211,10.090722185650764,1348.7415512695238,1475.807243089882,107.60416556555258,2920,7390,310
101,8540,17619.821515887343,29006.321515887343,13619.858474196524,0.5171260840343198,0.7354919507251939,0.2479525930926027,8.33489422491273,14.30171945073376,4.663757209244169,9.687549505777024,14.740905938725636,4.03232851285315,495.6918857358466,527.8758209160956,25.420903796508362,0.8209829358155014,1.338885659017722,0.3947804790477261,4972.4564601263055,6127.469079840438,661.4236214437286,0.0,0.0,0.0,1866.264357412239,1941.6241219349783,53.32023250409173,20452.408541260535,21273.158196745233,625.5940857696555,704.116048078034,744.3491386074901,30.74503179810487,1508.7502442699858,1616.6078350900789,81.75966074202451,325.1247541500442,510.08244623862385,143.3375916928232,2058.676250558212,2217.011530492569,117.21480519691238,28.669530589345325,43.05734661667686,11.332067284191742,1296.020365474689,1433.0471657426929,101.50221266828639,2910,7380,300
101,8550,12953.750087315915,21998.321515887343,10990.460012470556,0.4361519644519733,0.5987189604984483,0.21037297654022635,9.62216938072074,14.50620503276056,4.169939342956905,10.811830615627523,14.875720028846612,3.5528992467949023,510.9766607476832,534.4334097126234,20.288004734814034,0.8217837744631408,1.255623440310902,0.3726574645086228,5067.846795181406,6227.128380387086,736.2094579364724,0.002771924759718971,0.0141072845968089,0.005374013483908455,1785.9623412178496,1894.7172288416832,118.43075394029874,20436.739061719974,21205.87318731011,714.5690162165205,708.1536240471768,745.3467294195153,34.3136571172604,1505.7733389813573,1607.7107508018546,94.60780471327588,330.0890289252294,485.0938599718799,134.14880945190845,2034.3208114827523,2193.7173514405554,146.52264575147066,29.793548101543653,41.889236632724455,10.537330875464175,1317.2965942684582,1435.274381375565,97.91524169902367,2900,7370,290
101,8560,17955.571515887343,29001.321515887343,13247.683719374169,0.5155195898460111,0.7163399650798997,0.23715807801471794,8.178362141015686,14.075060733306463,4.48340413662386,9.507029254769906,14.597158892794855,3.8945644440441853,491.6111561155114,528.663189942691,28.52553288406658,0.7569425170795413,1.2193191692492515,0.3448916957817416,4960.943845238097,6207.999788867512,684.1482451328487,0.0,0.0,0.0,1821.7978693396678,1879.239892217951,54.08990100133014,20247.856499086323,20982.17456500021,643.5139523921456,693.5283687657175,736.521398854904,33.99131425238684,1481.5912701547857,1577.0714820320964,83.69576085160855,305.7326017016568,478.01089597868673,128.6588520461303,2013.9594289172855,2146.402491837553,114.2436340872793,27.4118449505113,41.327933382812866,10.462314345268737,1275.3626818923342,1393.3480290689083,100.19634744177256,2890,7360,280
101,8570,17185.821515887343,29001.321515887343,14197.411363645535,0.5032267111437282,0.7165289714084825,0.24139485548566633,8.552884286575233,14.780412008613132,4.955306987564464,9.829921373962184,15.278968135744108,4.36370939183677,484.2477787672838,521.2645783757899,27.360678029425305,0.7450184811481084,1.16958050597979,0.3357042570822888,5007.731855892023,6301.1243292558065,726.8536728114634,0.0,0.0,0.0,1787.205785987192,1856.8289423139065,45.79779071239095,20037.316345099513,20690.72316772266,572.7136463523157,679.9970650484041,718.2698139982696,29.95471803839086,1453.3404578679724,1537.3893491729616,73.58922499407078,307.0083992598985,474.1645942217805,131.214871708757,1970.779007604474,2068.9462959934885,96.6506714895253,27.688118058645067,41.56148828519053,10.977105841182514,1252.2899589076212,1354.8288768980292,91.85706118442242,2880,7350,270
101,8580,11914.321515887345,19998.321515887343,9808.310948714188,0.4532969637857637,0.6266279413448533,0.2244303982974407,9.876454760437031,14.349514875930383,3.8278823138275975,11.262063001044705,14.740445521188011,3.032162569124827,510.40263142904394,534.3518111754634,18.517041796378585,0.8413986620956023,1.233266170047372,0.34063143007789093,5033.7732038267,6235.770595739696,761.9232123196201,0.0032685151496462,0.0133233411641121,0.004977492593230851,1780.7505515681369,1883.698573484358,112.55167878053891,20411.275353331144,21098.28982821969,669.9782346917765,706.7027585255483,743.0162292701987,31.652344839193134,1501.7886879833493,1593.1272952820273,89.180912213659,340.65846694960504,479.6587164939662,120.5806720711319,2023.3299080181498,2169.898244422574,142.82195609625992,30.907854807493155,41.47474941701844,9.209543259100046,1308.4112117295997,1417.9810799111651,98.02118610122044,2870,7340,260
101,8590,15502.464373030201,28002.321515887343,13460.167327198813,0.4894679583825856,0.7370669438587388,0.2643055839594801,8.996516640091274,14.33670373103232,4.705188866493141,10.32258189750146,14.69925540061937,3.941630956751602,494.84938617343516,529.3818192797,24.364545739333565,0.8088641389342041,1.1792992519924603,0.33337835946732336,5065.542413764498,6252.265736343951,765.1066174245068,0.0,0.0,0.0,1817.737427990613,1858.651273671349,38.16527740677521,20296.115182070527,20963.493474210667,535.7197536272503,695.9654190352104,735.0713869362011,27.05472830656539,1487.2782488007167,1574.9373372725752,69.5651757264287,328.15577347224956,470.789487388091,126.40332192454466,2017.1511304239611,2130.8285591043955,95.82382956436352,29.418180565449145,40.8336468443441,10.235308749865586,1282.0549787146447,1387.6474983127491,92.25493971362647,2860,7330,250
101,8600,12708.178658744486,21999.321515887343,11140.79055286729,0.4557629601448395,0.6371489360080919,0.2292952716689239,9.726920118715226,14.641707526874704,4.255248574880456,11.047722046031511,15.07294230678858,3.4958847226902376,520.3842852370038,540.1017354766475,17.795102431839233,0.8548334579685657,1.2712803780430917,0.3590044276344976,5054.840238558102,6240.684917276053,753.431174666466,0.001632496564430343,0.0052451904593029,0.0021926497395641587,1816.7920784790135,1899.587210724514,87.38693368939556,20669.948293138306,21299.714829570876,587.8386102663632,723.8898812841135,752.7398637883052,27.0556013685144,1537.0064909999705,1620.9392281892883,78.36579561370817,339.69290365874247,488.4910552023763,128.45990998072764,2077.962483896575,2209.9935916118375,122.98050056247106,30.707831337803487,42.33244978434197,10.037542280482285,1341.29103642932,1448.6979909162708,92.22206536098787,2850,7320,240
101,8610,14498.464373030201,26004.321515887343,12818.327912648767,0.46922696607492265,0.6757049753414354,0.2412831876746195,9.265565171840526,14.680557032289,4.648550687554747,10.528343698511652,15.124505801893482,3.943531333473645,514.7784038070845,543.3512895207978,22.975597934120007,0.851635617258385,1.2914488947295475,0.37021699799346164,5067.487371973323,6224.94472500023,732.534174709448,0.0,0.0,0.0,1850.586572897344,1908.0182968608772,58.43417092829589,20691.156354074374,21299.16505656093,572.871452846175,723.1370644044254,756.8483700798141,28.05170763336161,1540.5902129318306,1620.87214598114,75.64348029731589,335.8039714116945,495.53433953836264,134.66410067672226,2093.2419778550766,2210.7350550922188,109.88304965624437,30.056759172651773,42.80705800951701,10.772787694183924,1338.5790877518432,1440.6090846161164,94.73208726947763,2840,7310,230
101,8620,17776.071515887343,29007.321515887343,13470.74937728834,0.5019115914674362,0.7150169803844652,0.24063502381195698,8.2680601203079,14.088857350888995,4.587813623410631,9.524623600935548,14.53594339677766,3.98756945546778,508.75975164956384,556.3577888861615,32.38023030509901,0.7861987639945704,1.2499274956123103,0.35720022956504893,5011.312237996677,6226.384296962849,688.3584785407783,0.0,0.0,0.0,1865.366015533223,1917.2327109654293,38.741613944752466,20632.678505814438,21503.036460997908,665.8962621923876,719.2402473492115,773.3128351506448,36.859636244288296,1533.9246274632392,1649.756677900022,87.87511881284254,308.5853209678012,476.2052863330538,128.84956515056177,2092.767016532273,2240.9851726171655,118.57329876298701,27.61259077908048,41.19914144562809,10.551631640027383,1328.9911592950953,1464.9900912831563,109.63849670596676,2830,7300,220
101,8630,15113.607230173058,28007.321515887343,13996.204494008194,0.48611996654992057,0.7215059592472276,0.2576372543724743,9.20202060854061,14.80837140198389,4.974384554085657,10.510132220537043,15.241587453977864,4.26366249329511,508.5779962481847,537.7128586710015,22.407968869283053,0.8341234603944774,1.235856429102535,0.3500118521938085,5071.293577250932,6268.082721203103,749.3649781763611,0.0,0.0,0.0,1843.650708501494,1868.7734510757443,20.934725851740055,20576.79721399493,21075.80058254435,450.7804795040276,715.4736435218718,744.2063316187727,22.12695969723288,1525.182026424272,1590.4010517650595,58.51271720651794,332.7364997793693,484.4939715590251,132.68108204062122,2071.938266568716,2151.3646521759315,77.13723935844023,29.89070504355238,42.21624326164955,10.904025295273325,1320.8789268465055,1407.8013997817066,83.54605848979587,2820,7290,210
101,8640,11915.321515887345,19998.321515887343,9806.979130530799,0.45345896282405124,0.6266279413448533,0.2242322071701334,9.8759620240948,14.349514875930383,3.827215537794028,11.262275277975167,14.741931459701249,3.0324467099273065,510.4100021245278,534.3518111754634,18.52582975423237,0.8418781055547772,1.2340589149743038,0.34084291921411475,5033.139079374835,6235.770595739696,761.1346591525394,0.0032685151496462,0.0133233411641121,0.004977492593230851,1780.7636666293238,1883.790378912666,112.5656785885463,20411.158915889344,21098.856042831376,669.9925211642887,706.8866140726885,743.2038521522918,31.68452759068793,1502.0715111761203,1593.5462791396833,89.21466105733471,340.47351390155364,479.4300771978251,120.53371607161564,2025.0681896352164,2171.8564165261405,142.90288604986026,30.922109893445782,41.50082995919034,9.217548951434228,1309.8064960583322,1419.378614983395,98.0840357527264,2810,7280,200
101,8650,17463.571515887343,29007.321515887343,13908.764017697618,0.46687571677285045,0.7363739802585801,0.26961309077694273,8.426712787292074,14.17754989249098,4.80297424486246,9.53008154014976,14.589912071396284,4.073944139335842,480.2452988738531,511.7869217896237,25.67564762286991,0.7241376101185616,1.173547135444492,0.37475276063309076,5080.450554047995,6238.64857058731,849.8053385821702,0.0017704195040071876,0.0087700117402146,0.003400129972568357,1758.8602633584396,1846.5624026605367,83.97491258103288,19885.875357662047,20700.363623042904,710.8648909815367,671.4289383824464,710.4036888649856,33.8977095016781,1434.199394973674,1539.278195187959,91.3968621182169,297.7885386543526,465.8061248073603,141.47142402074695,1946.6108149418644,2099.3680844171668,129.5624698177681,26.775652442993056,40.328277454908154,11.290838014812689,1243.7011398622797,1368.804541331938,103.50400321804489,2800,7270,190
101,8660,12668.321515887345,22000.321515887343,11134.212425373125,0.4581119632299078,0.6426929428325853,0.2322610809747406,9.740986377961306,14.599332201442644,4.255101984228934,11.082706074487993,14.998841039547166,3.4829786019352955,509.9066114591123,537.5949162421463,20.49686651389236,0.8518991557157418,1.2551149666506272,0.3515867327053113,5056.677246780768,6237.579431955825,754.9810419769643,0.0014961409999181571,0.0050195691083493,0.0023055075172552326,1803.663436344621,1883.8991276623815,87.30634196104667,20479.179994027214,21134.372637350218,620.2921569835015,710.2476181270498,746.9950434470385,29.856181677448312,1511.6061309676375,1598.7265330932803,82.30670285277704,342.0829680707453,487.4058311405177,126.4425206430975,2044.1244061316843,2173.3339809262015,127.22117269890285,30.898166479435027,42.20133944090391,9.909528638120909,1315.7734198613673,1420.1735184042825,96.56780628562497,2790,7260,180
101,8670,18345.446515887343,31007.321515887343,14923.678916765608,0.5030140901999435,0.7242779328571519,0.24309027352580206,8.269520909867072,14.601303146811578,5.02610006435009,9.473668591186838,15.020855488049667,4.494835684132513,503.8944115426991,551.7749735743632,40.55083423699351,0.7746194023553548,1.2728381597565297,0.38385347557505356,5019.858110839566,6254.9357190371475,703.3652400682117,0.0,0.0,0.0,1853.3438567177934,1911.544358096732,41.056930918289865,20520.689404387453,21499.39005712377,795.1904891576554,712.3103992469657,767.9343676632525,46.14534961936757,1519.8507026995567,1649.2081658905358,104.48377128375448,304.4354742506888,482.4029575860501,139.13698354040358,2076.7284130142652,2250.688124383284,135.8099515844121,27.29821755651513,41.98069543765343,11.65572027655366,1319.2115396335787,1481.7545484365264,125.38961357065584,2780,7250,170
